echo,condition
1.05E-05,N=1
8.68E-06,N=1
1.27E-05,N=1
1.32E-05,N=1
1.27E-05,N=1
1.15E-05,N=1
1.95E-05,N=1
1.45E-05,N=1
1.28E-05,N=1
1.02E-05,N=1
7.36E-06,N=1
6.84E-06,N=1
2.86E-05,N=1
1.17E-05,N=1
1.09E-05,N=1
7.30E-06,N=1
8.11E-06,N=1
1.83E-05,N=1
1.49E-05,N=1
7.86E-06,N=1
8.68E-06,N=1
1.13E-05,N=1
1.43E-05,N=1
1.14E-05,N=1
1.17E-05,N=1
5.45E-06,N=1
1.40E-05,N=1
1.09E-05,N=1
7.57E-06,N=1
7.87E-06,N=1
1.28E-05,N=1
1.01E-05,N=1
9.47E-06,N=1
1.46E-05,N=1
5.50E-06,N=1
1.38E-05,N=1
5.93E-06,N=1
9.11E-06,N=1
1.26E-05,N=1
1.40E-05,N=1
7.47E-06,N=1
1.02E-05,N=1
9.84E-06,N=1
8.52E-06,N=1
1.36E-05,N=1
1.10E-05,N=1
9.37E-06,N=1
6.62E-06,N=1
1.49E-05,N=1
1.21E-05,N=1
1.32E-05,N=1
1.51E-05,N=1
1.31E-05,N=1
9.63E-06,N=1
7.94E-06,N=1
8.43E-06,N=1
7.64E-06,N=1
7.64E-06,N=1
9.06E-06,N=1
8.55E-06,N=1
8.57E-06,N=1
1.59E-05,N=1
1.21E-05,N=1
1.18E-05,N=1
1.09E-05,N=1
1.19E-05,N=1
7.46E-06,N=1
8.09E-06,N=1
4.96E-06,N=1
1.50E-05,N=1
9.17E-06,N=1
1.40E-05,N=1
1.19E-05,N=1
1.16E-05,N=1
7.13E-06,N=1
1.68E-05,N=1
7.88E-06,N=1
1.47E-05,N=1
8.93E-06,N=1
7.86E-06,N=1
1.10E-05,N=1
1.74E-05,N=1
8.73E-06,N=1
1.42E-05,N=1
1.04E-05,N=1
1.51E-05,N=1
1.00E-05,N=1
9.79E-06,N=1
8.60E-06,N=1
1.65E-05,N=1
1.30E-05,N=1
9.51E-06,N=1
7.50E-06,N=1
7.57E-06,N=1
2.02E-05,N=1
1.20E-05,N=1
8.95E-06,N=1
1.32E-05,N=1
1.69E-05,N=1
7.09E-06,N=1
5.33E-06,N=1
9.55E-06,N=1
1.03E-05,N=1
1.02E-05,N=1
1.17E-05,N=1
9.33E-06,N=1
1.61E-05,N=1
6.38E-06,N=1
1.29E-05,N=1
8.33E-06,N=1
7.92E-06,N=1
8.44E-06,N=1
1.04E-05,N=1
1.34E-05,N=1
1.72E-05,N=1
1.02E-05,N=1
2.21E-05,N=1
1.07E-05,N=1
1.97E-05,N=1
1.16E-05,N=1
1.34E-05,N=1
7.34E-06,N=1
1.59E-05,N=1
1.49E-05,N=1
9.30E-06,N=1
1.08E-05,N=1
1.46E-05,N=1
9.12E-06,N=1
1.30E-05,N=1
1.58E-05,N=1
7.53E-06,N=1
6.22E-06,N=1
5.91E-06,N=1
9.72E-06,N=1
1.71E-05,N=1
1.44E-05,N=1
1.75E-05,N=1
5.56E-06,N=1
4.70E-06,N=1
1.12E-05,N=1
1.04E-05,N=1
6.39E-06,N=1
6.08E-06,N=1
1.14E-05,N=1
1.07E-05,N=1
1.72E-05,N=1
6.72E-06,N=1
6.42E-06,N=1
4.79E-06,N=1
1.40E-05,N=1
1.25E-05,N=1
1.13E-05,N=1
1.15E-05,N=1
8.60E-06,N=1
1.14E-05,N=1
7.49E-06,N=1
1.22E-05,N=1
8.43E-06,N=1
1.12E-05,N=1
8.00E-06,N=1
1.01E-05,N=1
9.95E-06,N=1
1.56E-05,N=1
6.96E-06,N=1
1.33E-05,N=1
1.25E-05,N=1
1.09E-05,N=1
1.10E-05,N=1
1.38E-05,N=1
1.28E-05,N=1
1.08E-05,N=1
1.24E-05,N=1
9.86E-06,N=1
8.15E-06,N=1
8.76E-06,N=1
1.45E-05,N=1
1.07E-05,N=1
1.10E-05,N=1
1.07E-05,N=1
1.11E-05,N=1
1.19E-05,N=1
1.23E-05,N=1
1.00E-05,N=1
9.95E-06,N=1
2.00E-05,N=1
1.04E-05,N=1
7.48E-06,N=1
7.69E-06,N=1
1.62E-05,N=1
1.30E-05,N=1
9.06E-06,N=1
2.61E-05,N=1
1.31E-05,N=1
1.25E-05,N=1
7.80E-06,N=1
7.95E-06,N=1
7.88E-06,N=1
9.81E-06,N=1
1.18E-05,N=1
1.11E-05,N=1
1.20E-05,N=1
1.25E-05,N=1
1.47E-05,N=1
8.33E-06,N=1
9.79E-06,N=1
1.36E-05,N=1
1.21E-05,N=1
5.95E-06,N=1
1.21E-05,N=1
9.13E-06,N=1
9.79E-06,N=1
1.56E-05,N=1
7.20E-06,N=1
7.97E-06,N=1
1.39E-05,N=1
1.19E-05,N=1
1.12E-05,N=1
1.97E-05,N=1
9.32E-06,N=1
1.24E-05,N=1
1.23E-05,N=1
2.14E-05,N=1
1.03E-05,N=1
1.39E-05,N=1
1.32E-05,N=1
6.35E-06,N=1
1.32E-05,N=1
1.02E-05,N=1
5.96E-06,N=1
8.01E-06,N=1
1.99E-05,N=1
1.77E-05,N=1
1.05E-05,N=1
1.33E-05,N=1
1.99E-05,N=1
9.45E-06,N=1
1.42E-05,N=1
6.74E-06,N=1
1.11E-05,N=1
7.65E-06,N=1
7.18E-06,N=1
9.56E-06,N=1
1.40E-05,N=1
5.66E-06,N=1
9.03E-06,N=1
1.16E-05,N=1
9.62E-06,N=1
1.53E-05,N=1
6.31E-06,N=1
6.97E-06,N=1
9.70E-06,N=1
9.62E-06,N=1
9.06E-06,N=1
1.38E-05,N=1
1.46E-05,N=1
1.40E-05,N=1
1.62E-05,N=1
1.06E-05,N=1
6.20E-06,N=1
6.41E-06,N=1
1.11E-05,N=1
1.20E-05,N=1
1.13E-05,N=1
9.83E-06,N=1
7.66E-06,N=1
8.62E-06,N=1
1.40E-05,N=1
7.08E-06,N=1
1.49E-05,N=1
1.10E-05,N=1
1.04E-05,N=1
2.13E-05,N=1
1.16E-05,N=1
1.33E-05,N=1
1.57E-05,N=1
6.32E-06,N=1
1.27E-05,N=1
1.92E-05,N=1
1.38E-05,N=1
1.19E-05,N=1
1.00E-05,N=1
1.25E-05,N=1
1.70E-05,N=1
9.37E-06,N=1
1.77E-05,N=1
1.73E-05,N=1
1.65E-05,N=1
6.79E-06,N=1
1.65E-05,N=1
7.45E-06,N=1
8.49E-06,N=1
1.01E-05,N=1
1.03E-05,N=1
5.46E-06,N=1
3.52E-06,N=1
5.44E-06,N=1
1.12E-05,N=1
8.98E-06,N=1
6.27E-06,N=1
1.28E-05,N=1
1.80E-05,N=1
1.06E-05,N=1
6.12E-06,N=1
1.08E-05,N=1
1.13E-05,N=1
1.43E-05,N=1
1.08E-05,N=1
7.58E-06,N=1
1.57E-05,N=1
4.65E-06,N=1
1.48E-05,N=1
7.20E-06,N=1
1.44E-05,N=1
8.70E-06,N=1
4.67E-06,N=1
1.04E-05,N=1
9.92E-06,N=1
1.15E-05,N=1
7.46E-06,N=1
1.56E-05,N=1
4.54E-06,N=1
1.00E-05,N=1
1.15E-05,N=1
1.32E-05,N=1
1.42E-05,N=1
7.87E-06,N=1
6.87E-06,N=1
1.00E-05,N=1
5.28E-06,N=1
1.31E-05,N=1
7.71E-06,N=1
8.46E-06,N=1
1.10E-05,N=1
7.62E-06,N=1
7.07E-06,N=1
1.65E-05,N=1
1.79E-05,N=1
7.43E-06,N=1
1.24E-05,N=1
9.15E-06,N=1
1.42E-05,N=1
1.32E-05,N=1
1.82E-05,N=1
8.16E-06,N=1
6.27E-06,N=1
1.83E-05,N=1
1.04E-05,N=1
1.35E-05,N=1
6.57E-06,N=1
1.09E-05,N=1
1.09E-05,N=1
1.14E-05,N=1
1.66E-05,N=1
9.06E-06,N=1
1.80E-05,N=1
1.25E-05,N=1
1.34E-05,N=1
5.88E-06,N=1
1.32E-05,N=1
1.46E-05,N=1
9.45E-06,N=1
7.59E-06,N=1
9.34E-06,N=1
7.14E-06,N=1
1.34E-05,N=1
1.41E-05,N=1
9.04E-06,N=1
9.51E-06,N=1
1.14E-05,N=1
7.14E-06,N=1
1.89E-05,N=1
1.47E-05,N=1
7.94E-06,N=1
1.09E-05,N=1
1.10E-05,N=1
1.46E-05,N=1
1.06E-05,N=1
8.18E-06,N=1
5.00E-06,N=1
1.08E-05,N=1
1.10E-05,N=1
1.20E-05,N=1
1.68E-05,N=1
1.08E-05,N=1
4.95E-06,N=1
1.18E-05,N=1
9.92E-06,N=1
1.11E-05,N=1
9.27E-06,N=1
1.50E-05,N=1
1.03E-05,N=1
1.17E-05,N=1
1.50E-05,N=1
7.34E-06,N=1
1.75E-05,N=1
9.83E-06,N=1
1.27E-05,N=1
1.77E-05,N=1
8.74E-06,N=1
1.74E-05,N=1
1.19E-05,N=1
1.35E-05,N=1
9.78E-06,N=1
1.21E-05,N=1
1.32E-05,N=1
9.72E-06,N=1
8.53E-06,N=1
1.01E-05,N=1
1.32E-05,N=1
9.53E-06,N=1
1.66E-05,N=1
1.42E-05,N=1
6.31E-06,N=1
6.85E-06,N=1
1.78E-05,N=1
6.59E-06,N=1
1.63E-05,N=1
1.19E-05,N=1
4.79E-06,N=1
8.45E-06,N=1
8.02E-06,N=1
1.43E-05,N=1
1.09E-05,N=1
9.39E-06,N=1
1.05E-05,N=1
5.32E-06,N=1
1.18E-05,N=1
1.16E-05,N=1
1.25E-05,N=1
1.17E-05,N=1
9.23E-06,N=1
1.67E-05,N=1
1.32E-05,N=1
1.03E-05,N=1
1.20E-05,N=1
1.17E-05,N=1
1.41E-05,N=1
1.30E-05,N=1
7.26E-06,N=1
9.94E-06,N=1
9.61E-06,N=1
8.89E-06,N=1
1.14E-05,N=1
1.01E-05,N=1
6.83E-06,N=1
1.38E-05,N=1
1.05E-05,N=1
1.10E-05,N=1
1.26E-05,N=1
1.74E-05,N=1
8.46E-06,N=1
1.24E-05,N=1
9.45E-06,N=1
1.44E-05,N=1
1.27E-05,N=1
1.35E-05,N=1
1.15E-05,N=1
1.02E-05,N=1
1.06E-05,N=1
1.50E-05,N=1
6.63E-06,N=1
7.23E-06,N=1
6.86E-06,N=1
1.17E-05,N=1
8.62E-06,N=1
1.36E-05,N=1
7.44E-06,N=1
1.24E-05,N=1
1.39E-05,N=1
6.64E-06,N=1
8.87E-06,N=1
9.41E-06,N=1
9.86E-06,N=1
1.26E-05,N=1
1.61E-05,N=1
1.44E-05,N=1
1.25E-05,N=1
1.66E-05,N=1
6.16E-06,N=1
8.42E-06,N=1
1.11E-05,N=1
8.66E-06,N=1
1.33E-05,N=1
1.37E-05,N=1
1.09E-05,N=1
1.07E-05,N=1
1.59E-05,N=1
1.01E-05,N=1
8.91E-06,N=1
1.24E-05,N=1
1.03E-05,N=1
1.15E-05,N=1
1.11E-05,N=1
9.45E-06,N=1
8.68E-06,N=1
1.19E-05,N=1
1.68E-05,N=1
8.88E-06,N=1
1.11E-05,N=1
1.24E-05,N=1
1.37E-05,N=1
8.90E-06,N=1
9.37E-06,N=1
1.09E-05,N=1
1.58E-05,N=1
1.02E-05,N=1
1.45E-05,N=1
1.24E-05,N=1
1.48E-05,N=1
1.13E-05,N=1
1.39E-05,N=1
1.57E-05,N=1
1.22E-05,N=1
1.34E-05,N=1
5.84E-06,N=1
8.14E-06,N=1
9.31E-06,N=1
8.41E-06,N=1
1.45E-05,N=1
1.13E-05,N=1
1.00E-05,N=1
1.35E-05,N=1
1.66E-05,N=1
9.40E-06,N=1
1.37E-05,N=1
1.34E-05,N=1
1.38E-05,N=1
1.49E-05,N=1
1.30E-05,N=1
1.57E-05,N=1
1.14E-05,N=1
1.14E-05,N=1
4.75E-06,N=1
5.13E-06,N=1
1.02E-05,N=1
1.80E-05,N=1
9.03E-06,N=1
1.05E-05,N=1
1.11E-05,N=1
9.58E-06,N=1
9.43E-06,N=1
2.00E-05,N=1
1.48E-05,N=1
1.32E-05,N=1
1.30E-05,N=1
8.76E-06,N=1
1.05E-05,N=1
1.18E-05,N=1
1.42E-05,N=1
1.33E-05,N=1
1.11E-05,N=1
1.26E-05,N=1
7.58E-06,N=1
9.69E-06,N=1
6.15E-06,N=1
1.54E-05,N=1
4.93E-06,N=1
1.46E-05,N=1
5.60E-06,N=1
7.59E-06,N=1
1.26E-05,N=1
9.84E-06,N=1
1.65E-05,N=1
8.06E-06,N=1
1.20E-05,N=1
1.87E-05,N=1
5.40E-06,N=1
1.81E-05,N=1
1.03E-05,N=1
9.66E-06,N=1
1.31E-05,N=1
1.25E-05,N=1
7.89E-06,N=1
1.01E-05,N=1
1.27E-05,N=1
1.13E-05,N=1
1.17E-05,N=1
1.09E-05,N=1
1.24E-05,N=1
1.07E-05,N=1
1.18E-05,N=1
1.21E-05,N=1
1.49E-05,N=1
1.06E-05,N=1
8.70E-06,N=1
1.19E-05,N=1
1.38E-05,N=1
6.31E-06,N=1
1.00E-05,N=1
1.14E-05,N=1
1.84E-05,N=1
1.08E-05,N=1
1.36E-05,N=1
1.59E-05,N=1
1.11E-05,N=1
1.01E-05,N=1
1.32E-05,N=1
2.99E-06,N=1
1.87E-05,N=1
8.10E-06,N=1
1.58E-05,N=1
1.51E-05,N=1
8.00E-06,N=1
6.81E-06,N=1
7.44E-06,N=1
9.52E-06,N=1
1.49E-05,N=1
1.93E-05,N=1
9.07E-06,N=1
1.52E-05,N=1
1.01E-05,N=1
1.09E-05,N=1
1.23E-05,N=1
7.98E-06,N=1
1.03E-05,N=1
1.01E-05,N=1
9.41E-06,N=1
8.33E-06,N=1
7.30E-06,N=1
9.38E-06,N=1
7.28E-06,N=1
1.00E-05,N=1
1.27E-05,N=1
1.32E-05,N=1
1.03E-05,N=1
8.37E-06,N=1
1.26E-05,N=1
1.12E-05,N=1
8.29E-06,N=1
1.53E-05,N=1
1.36E-05,N=1
6.57E-06,N=1
1.10E-05,N=1
1.28E-05,N=1
6.66E-06,N=1
7.79E-06,N=1
7.48E-06,N=1
1.61E-05,N=1
9.27E-06,N=1
8.62E-06,N=1
1.25E-05,N=1
7.08E-06,N=1
8.50E-06,N=1
5.65E-06,N=1
8.22E-06,N=1
1.29E-05,N=1
1.07E-05,N=1
1.11E-05,N=1
1.37E-05,N=1
1.49E-05,N=1
1.20E-05,N=1
7.55E-06,N=1
1.30E-05,N=1
1.33E-05,N=1
1.23E-05,N=1
1.41E-05,N=1
7.94E-06,N=1
8.94E-06,N=1
1.16E-05,N=1
1.35E-05,N=1
1.05E-05,N=1
1.27E-05,N=1
1.53E-05,N=1
1.16E-05,N=1
1.69E-05,N=1
1.12E-05,N=1
1.09E-05,N=1
7.94E-06,N=1
1.57E-05,N=1
8.58E-06,N=1
6.56E-06,N=1
6.72E-06,N=1
6.15E-06,N=1
1.43E-05,N=1
1.36E-05,N=1
1.68E-05,N=1
3.81E-06,N=1
1.68E-05,N=1
1.19E-05,N=1
8.92E-06,N=1
1.94E-05,N=1
1.01E-05,N=1
1.25E-05,N=1
2.02E-05,N=1
1.21E-05,N=1
4.52E-06,N=1
4.48E-06,N=1
6.33E-06,N=1
1.03E-05,N=1
1.30E-05,N=1
1.23E-05,N=1
1.03E-05,N=1
1.33E-05,N=1
6.86E-06,N=1
1.08E-05,N=1
7.25E-06,N=1
1.15E-05,N=1
1.10E-05,N=1
8.53E-06,N=1
1.04E-05,N=1
1.20E-05,N=1
6.28E-06,N=1
9.57E-06,N=1
1.84E-05,N=1
1.10E-05,N=1
7.07E-06,N=1
1.87E-05,N=1
9.92E-06,N=1
1.50E-05,N=1
1.27E-05,N=1
1.08E-05,N=1
1.42E-05,N=1
9.79E-06,N=1
1.21E-05,N=1
6.93E-06,N=1
1.57E-05,N=1
4.66E-06,N=1
9.52E-06,N=1
1.38E-05,N=1
9.37E-06,N=1
1.37E-05,N=1
1.40E-05,N=1
1.13E-05,N=1
1.59E-05,N=1
1.27E-05,N=1
1.07E-05,N=1
1.14E-05,N=1
1.27E-05,N=1
7.62E-06,N=1
7.26E-06,N=1
1.12E-05,N=1
8.10E-06,N=1
8.45E-06,N=1
1.12E-05,N=1
1.01E-05,N=1
8.65E-06,N=1
1.23E-05,N=1
9.09E-06,N=1
9.98E-06,N=1
9.12E-06,N=1
1.47E-05,N=1
8.94E-06,N=1
9.28E-06,N=1
1.64E-05,N=1
9.33E-06,N=1
1.13E-05,N=1
4.51E-06,N=1
8.50E-06,N=1
1.08E-05,N=1
8.52E-06,N=1
1.69E-05,N=1
8.52E-06,N=1
8.91E-06,N=1
1.02E-05,N=1
1.17E-05,N=1
7.97E-06,N=1
1.04E-05,N=1
3.06E-06,N=1
1.23E-05,N=1
1.87E-05,N=1
7.66E-06,N=1
8.52E-06,N=1
6.25E-06,N=1
1.49E-05,N=1
8.71E-06,N=1
1.23E-05,N=1
1.15E-05,N=1
1.49E-05,N=1
1.35E-05,N=1
1.60E-05,N=1
1.46E-05,N=1
7.43E-06,N=1
1.32E-05,N=1
8.30E-06,N=1
1.55E-05,N=1
7.30E-06,N=1
1.53E-05,N=1
9.12E-06,N=1
9.50E-06,N=1
7.93E-06,N=1
1.13E-05,N=1
9.92E-06,N=1
9.31E-06,N=1
8.03E-06,N=1
7.28E-06,N=1
7.68E-06,N=1
1.13E-05,N=1
8.06E-06,N=1
1.51E-05,N=1
1.29E-05,N=1
2.38E-06,N=1
1.34E-05,N=1
1.50E-05,N=1
1.11E-05,N=1
1.08E-05,N=1
1.35E-05,N=1
9.81E-06,N=1
1.16E-05,N=1
9.08E-06,N=1
8.88E-06,N=1
1.43E-05,N=1
1.03E-05,N=1
9.26E-06,N=1
1.03E-05,N=1
1.16E-05,N=1
8.15E-06,N=1
1.73E-05,N=1
7.17E-06,N=1
8.95E-06,N=1
1.56E-05,N=1
1.18E-05,N=1
1.15E-05,N=1
8.07E-06,N=1
1.33E-05,N=1
1.44E-05,N=1
1.09E-05,N=1
9.37E-06,N=1
1.23E-05,N=1
1.16E-05,N=1
8.32E-06,N=1
1.05E-05,N=1
1.68E-05,N=1
1.35E-05,N=1
1.09E-05,N=1
1.15E-05,N=1
7.61E-06,N=1
9.51E-06,N=1
1.03E-05,N=1
8.48E-06,N=1
2.02E-05,N=1
1.88E-05,N=1
1.38E-05,N=1
9.15E-06,N=1
1.28E-05,N=1
1.06E-05,N=1
9.53E-06,N=1
7.99E-06,N=1
1.46E-05,N=1
8.23E-06,N=1
8.97E-06,N=1
1.67E-05,N=1
1.47E-05,N=1
1.72E-05,N=1
8.45E-06,N=1
1.29E-05,N=1
9.85E-06,N=1
1.17E-05,N=1
9.00E-06,N=1
1.18E-05,N=1
1.43E-05,N=1
9.37E-06,N=1
9.68E-06,N=1
1.55E-05,N=1
9.45E-06,N=1
4.27E-06,N=1
1.46E-05,N=1
1.08E-05,N=1
1.30E-05,N=1
1.21E-05,N=1
1.01E-05,N=1
1.42E-05,N=1
6.60E-06,N=1
1.69E-05,N=1
1.27E-05,N=1
1.53E-05,N=1
1.10E-05,N=1
1.39E-05,N=1
1.49E-05,N=1
9.36E-06,N=1
1.36E-05,N=1
8.49E-06,N=1
1.14E-05,N=1
1.25E-05,N=1
9.45E-06,N=1
7.98E-06,N=1
1.41E-05,N=1
1.29E-05,N=1
9.30E-06,N=1
9.44E-06,N=1
1.40E-05,N=1
1.31E-05,N=1
1.62E-05,N=1
7.42E-06,N=1
7.70E-06,N=1
8.78E-06,N=1
1.27E-05,N=1
1.60E-05,N=1
7.39E-06,N=1
1.51E-05,N=1
8.43E-06,N=1
1.20E-05,N=1
1.27E-05,N=1
9.92E-06,N=1
8.10E-06,N=1
6.49E-06,N=1
1.24E-05,N=1
1.58E-05,N=1
1.28E-05,N=1
7.31E-06,N=1
4.20E-06,N=1
8.83E-06,N=1
9.53E-06,N=1
1.72E-05,N=1
8.07E-06,N=1
1.22E-05,N=1
1.68E-05,N=1
1.53E-05,N=1
7.72E-06,N=1
1.39E-05,N=1
1.01E-05,N=1
8.85E-06,N=1
1.28E-05,N=1
8.31E-06,N=1
4.28E-06,N=1
1.24E-05,N=1
2.18E-05,N=1
1.28E-05,N=1
1.40E-05,N=1
1.21E-05,N=1
2.13E-05,N=1
1.16E-05,N=1
6.77E-06,N=1
1.06E-05,N=1
1.03E-05,N=1
8.45E-06,N=1
1.46E-05,N=1
1.20E-05,N=1
1.10E-05,N=1
8.35E-06,N=1
9.72E-06,N=1
1.00E-05,N=1
1.30E-05,N=1
9.12E-06,N=1
1.75E-05,N=1
1.21E-05,N=1
8.10E-06,N=1
1.23E-05,N=1
1.12E-05,N=1
1.39E-05,N=1
6.30E-06,N=1
8.48E-06,N=1
6.48E-06,N=1
1.57E-05,N=1
1.33E-05,N=1
1.39E-05,N=1
8.61E-06,N=1
9.93E-06,N=1
7.33E-06,N=1
1.26E-05,N=1
1.02E-05,N=1
1.33E-05,N=1
1.33E-05,N=1
8.93E-06,N=1
1.18E-05,N=1
9.46E-06,N=1
8.00E-06,N=1
1.02E-05,N=1
1.01E-05,N=1
1.12E-05,N=1
2.03E-05,N=1
1.68E-05,N=1
6.92E-06,N=1
1.49E-05,N=1
7.70E-06,N=1
6.52E-06,N=1
1.52E-05,N=1
7.55E-06,N=1
8.85E-06,N=1
9.65E-06,N=1
1.11E-05,N=1
9.46E-06,N=1
1.40E-05,N=1
1.33E-05,N=1
1.30E-05,N=1
1.01E-05,N=1
1.33E-05,N=1
1.03E-05,N=1
1.50E-05,N=1
7.95E-06,N=1
1.47E-05,N=1
7.88E-06,N=1
1.30E-05,N=1
1.60E-05,N=1
9.38E-06,N=1
8.29E-06,N=1
7.41E-06,N=1
6.50E-06,N=1
1.38E-05,N=1
4.67E-06,N=1
9.12E-06,N=1
1.38E-05,N=1
1.05E-05,N=1
4.30E-06,N=1
7.89E-06,N=1
6.93E-06,N=1
7.22E-06,N=1
1.15E-05,N=1
1.42E-05,N=1
1.28E-05,N=1
1.21E-05,N=1
1.29E-05,N=1
1.13E-05,N=1
7.23E-06,N=1
9.46E-06,N=1
8.85E-06,N=1
1.62E-05,N=1
1.15E-05,N=1
1.19E-05,N=1
7.83E-06,N=1
1.04E-05,N=1
6.19E-06,N=1
1.95E-05,N=1
1.57E-05,N=1
1.52E-05,N=1
1.62E-05,N=1
1.84E-05,N=1
1.06E-05,N=1
9.74E-06,N=1
1.08E-05,N=1
6.23E-06,N=1
1.25E-05,N=1
9.91E-06,N=1
7.97E-06,N=1
1.65E-05,N=1
1.17E-05,N=1
1.66E-05,N=1
1.01E-05,N=1
1.26E-05,N=1
8.90E-06,N=1
1.33E-05,N=1
7.29E-06,N=1
1.08E-05,N=1
8.52E-06,N=1
1.45E-05,N=1
1.31E-05,N=1
1.27E-05,N=1
1.96E-05,N=1
1.38E-05,N=1
9.57E-06,N=1
3.89E-06,N=1
1.62E-05,N=1
1.18E-05,N=1
8.95E-06,N=1
9.34E-06,N=1
7.77E-06,N=1
1.39E-05,N=1
1.07E-05,N=1
6.53E-06,N=1
1.29E-05,N=1
7.21E-06,N=1
9.47E-06,N=1
5.29E-06,N=1
1.38E-05,N=1
1.23E-05,N=1
1.15E-05,N=1
1.48E-05,N=1
9.17E-06,N=1
9.26E-06,N=1
1.03E-05,N=1
9.56E-06,N=1
7.74E-06,N=1
1.51E-05,N=1
6.82E-06,N=1
1.02E-05,N=1
4.35E-06,N=1
1.06E-05,N=1
8.04E-06,N=1
2.09E-05,N=1
1.80E-05,N=1
1.16E-05,N=1
9.91E-06,N=1
1.25E-05,N=1
1.68E-05,N=1
1.24E-05,N=1
7.24E-06,N=1
1.66E-05,N=1
7.99E-06,N=1
7.30E-06,N=1
1.30E-05,N=1
1.29E-05,N=1
1.29E-05,N=1
7.44E-06,N=1
6.85E-06,N=1
1.65E-05,N=1
1.46E-05,N=1
1.31E-05,N=1
8.38E-06,N=1
6.46E-06,N=1
1.05E-05,N=1
8.21E-06,N=1
1.59E-05,N=1
1.20E-05,N=1
1.06E-05,N=1
8.57E-06,N=1
8.54E-06,N=1
1.12E-05,N=1
2.02E-05,N=1
7.69E-06,N=1
5.93E-06,N=1
9.88E-06,N=1
7.40E-06,N=1
1.16E-05,N=1
9.45E-06,N=1
5.99E-06,N=1
5.82E-06,N=1
1.04E-05,N=1
5.99E-06,N=1
1.37E-05,N=1
1.38E-05,N=1
1.24E-05,N=1
1.16E-05,N=1
1.16E-05,N=1
1.23E-05,N=1
8.83E-06,N=1
1.14E-05,N=1
1.12E-05,N=1
1.06E-05,N=1
6.65E-06,N=1
1.16E-05,N=1
5.26E-06,N=1
1.53E-05,N=1
1.25E-05,N=1
1.80E-05,N=1
1.12E-05,N=1
6.61E-06,N=1
1.96E-05,N=1
1.83E-05,N=1
1.15E-05,N=1
1.35E-05,N=1
2.20E-05,N=1
9.12E-06,N=1
1.66E-05,N=1
6.14E-06,N=1
9.26E-06,N=1
1.47E-05,N=1
9.88E-06,N=1
1.17E-05,N=1
6.67E-06,N=1
6.98E-06,N=1
1.70E-05,N=1
1.04E-05,N=1
9.40E-06,N=1
1.34E-05,N=1
1.65E-05,N=1
8.54E-06,N=1
9.07E-06,N=1
4.96E-06,N=1
6.20E-06,N=1
7.10E-06,N=1
1.06E-05,N=1
1.45E-05,N=1
5.62E-06,N=1
8.00E-06,N=1
8.49E-06,N=1
4.60E-06,N=1
1.33E-05,N=1
1.20E-05,N=1
6.88E-06,N=1
6.55E-06,N=1
8.37E-06,N=1
8.97E-06,N=1
1.06E-05,N=1
1.27E-05,N=1
7.47E-06,N=1
7.61E-06,N=1
8.26E-06,N=1
9.57E-06,N=1
1.13E-05,N=1
6.00E-06,N=1
1.53E-05,N=1
2.06E-05,N=1
1.39E-05,N=1
1.02E-05,N=1
1.17E-05,N=1
1.10E-05,N=1
1.08E-05,N=1
1.04E-05,N=1
1.52E-05,N=1
1.19E-05,N=1
1.16E-05,N=1
1.12E-05,N=1
1.22E-05,N=1
1.29E-05,N=1
1.16E-05,N=1
1.30E-05,N=1
1.85E-05,N=1
1.35E-05,N=1
4.70E-06,N=1
1.08E-05,N=1
9.87E-06,N=1
1.08E-05,N=1
9.05E-06,N=1
1.22E-05,N=1
7.53E-06,N=1
7.16E-06,N=1
1.38E-05,N=1
1.03E-05,N=1
1.50E-05,N=1
8.34E-06,N=1
7.75E-06,N=1
3.23E-06,N=1
1.11E-05,N=1
1.33E-05,N=1
1.10E-05,N=1
9.37E-06,N=1
1.33E-05,N=1
1.10E-05,N=1
1.62E-05,N=1
1.02E-05,N=1
1.16E-05,N=1
1.09E-05,N=1
1.24E-05,N=1
1.39E-05,N=1
1.03E-05,N=1
7.88E-06,N=1
1.19E-05,N=1
6.53E-06,N=1
9.86E-06,N=1
1.36E-05,N=1
1.25E-05,N=1
6.48E-06,N=1
7.05E-06,N=1
1.11E-05,N=1
2.39E-05,N=1
8.31E-06,N=1
1.30E-05,N=1
1.12E-05,N=1
1.07E-05,N=1
1.06E-05,N=1
6.21E-06,N=1
1.01E-05,N=1
1.26E-05,N=1
1.22E-05,N=1
1.27E-05,N=1
1.42E-05,N=1
1.21E-05,N=1
1.40E-05,N=1
9.51E-06,N=1
9.39E-06,N=1
7.31E-06,N=1
5.91E-06,N=1
1.09E-05,N=1
1.25E-05,N=1
1.01E-05,N=1
1.24E-05,N=1
6.03E-06,N=1
1.32E-05,N=1
5.94E-06,N=1
1.13E-05,N=1
9.00E-06,N=1
1.35E-05,N=1
1.50E-05,N=1
8.80E-06,N=1
1.43E-05,N=1
1.04E-05,N=1
1.88E-05,N=1
1.39E-05,N=1
7.03E-06,N=1
8.73E-06,N=1
7.57E-06,N=1
1.78E-05,N=1
1.32E-05,N=1
1.38E-05,N=1
9.64E-06,N=1
8.48E-06,N=1
9.20E-06,N=1
1.15E-05,N=1
2.04E-05,N=1
1.09E-05,N=1
1.61E-05,N=1
1.31E-05,N=1
8.95E-06,N=1
